1771819131.168,-160863.08,-159227.06,-155739.34,-159433.6,13195.529,-95285.79,-130485.18,-47747.836
1771819131.168,-160876.97,-159235.02,-155752.17,-159439.62,13190.255,-95293.74,-130494.12,-47757.445
1771819131.168,-160871.56,-159229.52,-155749.62,-159434.34,13193.741,-95289.99,-130491.34,-47750.965
1771819131.168,-160865.44,-159221.2,-155747.11,-159430.02,13186.365,-95285.07,-130484.28,-47747.523
1771819131.168,-160867.6,-159221.78,-155754.98,-159435.56,13175.637,-95283.51,-130484.73,-47753.69
1771819131.217,-160883.33,-159232.64,-155766.39,-159443.73,13179.079,-95290.7,-130493.31,-47764.195
1771819131.217,-160882.2,-159231.31,-155765.98,-159441.19,13186.187,-95290.836,-130492.46,-47761.113
1771819131.217,-160872.23,-159223.58,-155756.81,-159436.27,13185.739,-95283.42,-130488.22,-47754.406
1771819131.217,-160871.3,-159222.72,-155752.92,-159439.98,13185.605,-95281.32,-130487.73,-47754.676
1771819131.217,-160879.52,-159230.5,-155752.39,-159452.4,13198.436,-95287.086,-130496.8,-47760.35
1771819131.217,-160875.9,-159227.86,-155751.23,-159455.89,13212.517,-95285.12,-130499.39,-47758.79
1771819131.217,-160873.62,-159222.28,-155743.27,-159450.89,13212.293,-95281.63,-130496.305,-47757.938
1771819131.217,-160880.64,-159221.38,-155744.66,-159444.45,13196.915,-95283.33,-130490.09,-47753.156
1771819131.217,-160887.97,-159230.45,-155755.3,-159449.55,13197.8545,-95286.91,-130494.164,-47754.05
1771819131.217,-160888.28,-159227.5,-155765.0,-159446.5,13200.447,-95288.29,-130489.06,-47753.47
1771819131.259,-160878.89,-159215.97,-155759.45,-159432.88,13205.23,-95278.5,-130476.016,-47741.04
1771819131.259,-160879.48,-159211.1,-155755.61,-159427.06,13198.524,-95274.61,-130470.2,-47734.918
1771819131.259,-160889.8,-159215.97,-155772.38,-159431.05,13196.915,-95278.77,-130468.59,-47740.06
1771819131.259,-160899.02,-159215.34,-155784.22,-159428.45,13208.359,-95281.27,-130463.49,-47742.383
1771819131.259,-160895.75,-159206.62,-155784.0,-159415.48,13205.141,-95277.164,-130450.086,-47733.977
1771819131.259,-160890.56,-159199.56,-155782.25,-159404.0,13193.339,-95269.29,-130438.414,-47722.62
1771819131.259,-160902.23,-159200.55,-155794.19,-159405.2,13188.108,-95270.68,-130432.02,-47725.664
1771819131.259,-160913.05,-159204.48,-155803.22,-159405.66,13199.508,-95276.94,-130430.73,-47729.773
1771819131.259,-160910.95,-159196.44,-155809.03,-159393.89,13199.598,-95273.805,-130417.09,-47719.895
1771819131.259,-160909.66,-159186.38,-155811.62,-159383.39,13184.891,-95268.58,-130403.15,-47710.957
